,time,2dmu,2dmv
360,0.0,0.5,0.5
361,0.0,0.5,0.5
362,0.0,0.5,0.5
363,0.0,0.5,0.5
364,0.0,0.5,0.5
365,0.0,0.5,0.5
366,0.0,0.5,0.5
367,0.0,0.5,0.5
368,0.0,0.5,0.5
369,0.0,0.5,0.5
370,0.0,0.5,0.5
371,0.0,0.5,0.5
372,0.0,0.5,0.5
373,0.0,0.5,0.5
374,0.0,0.5,0.5
375,0.0,0.5,0.5
376,0.0,0.5,0.5
377,0.0,0.5,0.5
378,0.0,0.5,0.5
379,0.0,0.5,0.5
380,0.0,0.5,0.5
381,0.0,0.5,0.5
382,0.0,0.5,0.5
383,0.0,0.5,0.5
384,0.0,0.5,0.5
385,0.0,0.5,0.5
386,0.0,0.5,0.5
387,0.0,0.5,0.5
388,0.0,0.5,0.5
389,0.0,0.5,0.5
390,0.0,0.5,0.5
391,0.0,0.5,0.5
392,0.0,0.5,0.5
393,0.0,0.5,0.5
394,0.0,0.5,0.5
395,0.0,0.5,0.5
396,0.0,0.5,0.5
397,0.0,0.5,0.5
398,0.0,0.5,0.5
399,0.0,0.5,0.5
400,0.0,0.5,0.5
401,0.0,0.5,0.5
402,0.0,0.5,0.5
403,0.0,0.5,0.5
404,0.0,0.5,0.5
405,0.0,0.5,0.5
406,0.0,0.5,0.5
407,0.0,0.5,0.5
408,0.0,0.5,0.5
409,0.0,0.5,0.5
410,0.0,0.5,0.5
411,0.0,0.5,0.5
412,0.0,0.5,0.5
413,0.0,0.5,0.5
414,0.0,0.5,0.5
415,0.0,0.5,0.5
416,0.0,0.5,0.5
417,0.0,0.5,0.5
418,0.0,0.5,0.5
419,0.0,0.5,0.5
420,0.0,0.5,0.5
421,0.0,0.5,0.5
422,0.0,0.5,0.5
423,0.0,0.5,0.5
424,0.0,0.5,0.5
425,0.0,0.5,0.5
426,0.0,0.5,0.5
427,0.0,0.5,0.5
428,0.0,0.5,0.5
429,0.0,0.5,0.5
430,0.0,0.5,0.5
431,0.0,0.5,0.5
432,0.0,0.5,0.5
433,0.0,0.5,0.5
434,0.0,0.5,0.5
435,0.0,0.5,0.5
436,0.0,0.5,0.5
437,0.0,0.5,0.5
438,0.0,0.5,0.5
439,0.0,0.5,0.5
440,0.0,0.5,0.5
441,0.0,0.5,0.5
442,0.0,0.5,0.5
443,0.0,0.5,0.5
444,0.0,0.5,0.5
445,0.0,0.5,0.5
446,0.0,0.5,0.5
447,0.0,0.5,0.5
448,0.0,0.5,0.5
449,0.0,0.5,0.5
450,0.0,0.5,0.5
451,0.0,0.5,0.5
452,0.0,0.5,0.5
453,0.0,0.5,0.5
454,0.0,0.5,0.5
455,0.0,0.5,0.5
456,0.0,0.5,0.5
457,0.0,0.5,0.5
458,0.0,0.5,0.5
459,0.0,0.5,0.5
460,0.0,0.5,0.5
461,0.0,0.5,0.5
462,0.0,0.5,0.5
463,0.0,0.5,0.5
464,0.0,0.5,0.5
465,0.0,0.5,0.5
466,0.0,0.5,0.5
467,0.0,0.5,0.5
468,0.0,0.5,0.5
469,0.0,0.5,0.5
470,0.0,0.5,0.5
471,0.0,0.5,0.5
472,0.0,0.5,0.5
473,0.0,0.5,0.5
474,0.0,0.5,0.5
475,0.0,0.5,0.5
476,0.0,0.5,0.5
477,0.0,0.5,0.5
478,0.0,0.5,0.5
479,0.0,0.5,0.5
480,0.0,0.5,0.5
481,0.0,0.5,0.5
482,0.0,0.5,0.5
483,0.0,0.5,0.5
484,0.0,0.5,0.5
485,0.0,0.5,0.5
486,0.0,0.5,0.5
487,0.0,0.5,0.5
488,0.0,0.5,0.5
489,0.0,0.5,0.5
490,0.0,0.5,0.5
491,0.0,0.5,0.5
492,0.0,0.5,0.5
493,0.0,0.5,0.5
494,0.0,0.5,0.5
495,0.0,0.5,0.5
496,0.0,0.5,0.5
497,0.0,0.5,0.5
498,0.0,0.5,0.5
499,0.0,0.5,0.5
500,0.0,0.5,0.5
501,0.0,0.5,0.5
502,0.0,0.5,0.5
503,0.0,0.5,0.5
504,0.0,0.5,0.5
505,0.0,0.5,0.5
506,0.0,0.5,0.5
507,0.0,0.5,0.5
508,0.0,0.5,0.5
509,0.0,0.5,0.5
510,0.0,0.5,0.5
511,0.0,0.5,0.5
512,0.0,0.5,0.5
513,0.0,0.5,0.5
514,0.0,0.5,0.5
515,0.0,0.5,0.5
516,0.0,0.5,0.5
517,0.0,0.5,0.5
518,0.0,0.5,0.5
519,0.0,0.5,0.5
520,0.0,0.5,0.5
521,0.0,0.5,0.5
522,0.0,0.5,0.5
523,0.0,0.5,0.5
524,0.0,0.5,0.5
525,0.0,0.5,0.5
526,0.0,0.5,0.5
527,0.0,0.5,0.5
528,0.0,0.5,0.5
529,0.0,0.5,0.5
530,0.0,0.5,0.5
531,0.0,0.5,0.5
532,0.0,0.5,0.5
533,0.0,0.5,0.5
534,0.0,0.5,0.5
535,0.0,0.5,0.5
536,0.0,0.5,0.5
537,0.0,0.5,0.5
538,0.0,0.5,0.5
539,0.0,0.5,0.5
540,0.0,0.5,0.5
541,0.0,0.5,0.5
542,0.0,0.5,0.5
543,0.0,0.5,0.5
544,0.0,0.5,0.5
545,0.0,0.5,0.5
546,0.0,0.5,0.5
547,0.0,0.5,0.5
548,0.0,0.5,0.5
549,0.0,0.5,0.5
550,0.0,0.5,0.5
551,0.0,0.5,0.5
552,0.0,0.5,0.5
553,0.0,0.5,0.5
554,0.0,0.5,0.5
555,0.0,0.5,0.5
556,0.0,0.5,0.5
557,0.0,0.5,0.5
558,0.0,0.5,0.5
559,0.0,0.5,0.5
560,0.0,0.5,0.5
561,0.0,0.5,0.5
562,0.0,0.5,0.5
563,0.0,0.5,0.5
564,0.0,0.5,0.5
565,0.0,0.5,0.5
566,0.0,0.5,0.5
567,0.0,0.5,0.5
568,0.0,0.5,0.5
569,0.0,0.5,0.5
570,0.0,0.5,0.5
571,0.0,0.5,0.5
572,0.0,0.5,0.5
573,0.0,0.5,0.5
574,0.0,0.5,0.5
575,0.0,0.5,0.5
576,0.0,0.5,0.5
577,0.0,0.5,0.5
578,0.0,0.5,0.5
579,0.0,0.5,0.5
580,0.0,0.5,0.5
581,0.0,0.5,0.5
582,0.0,0.5,0.5
583,0.0,0.5,0.5
584,0.0,0.5,0.5
585,0.0,0.5,0.5
586,0.0,0.5,0.5
587,0.0,0.5,0.5
588,0.0,0.5,0.5
589,0.0,0.5,0.5
590,0.0,0.5,0.5
591,0.0,0.5,0.5
592,0.0,0.5,0.5
593,0.0,0.5,0.5
594,0.0,0.5,0.5
595,0.0,0.5,0.5
596,0.0,0.5,0.5
597,0.0,0.5,0.5
598,0.0,0.5,0.5
599,0.0,0.5,0.5
600,0.0,0.5,0.5
601,0.0,0.5,0.5
602,0.0,0.5,0.5
603,0.0,0.5,0.5
604,0.0,0.5,0.5
605,0.0,0.5,0.5
606,0.0,0.5,0.5
607,0.0,0.5,0.5
608,0.0,0.5,0.5
609,0.0,0.5,0.5
610,0.0,0.5,0.5
611,0.0,0.5,0.5
612,0.0,0.5,0.5
613,0.0,0.5,0.5
614,0.0,0.5,0.5
615,0.0,0.5,0.5
616,0.0,0.5,0.5
617,0.0,0.5,0.5
618,0.0,0.5,0.5
619,0.0,0.5,0.5
620,0.0,0.5,0.5
621,0.0,0.5,0.5
622,0.0,0.5,0.5
623,0.0,0.5,0.5
624,0.0,0.5,0.5
625,0.0,0.5,0.5
626,0.0,0.5,0.5
627,0.0,0.5,0.5
628,0.0,0.5,0.5
629,0.0,0.5,0.5
630,0.0,0.5,0.5
631,0.0,0.5,0.5
632,0.0,0.5,0.5
633,0.0,0.5,0.5
634,0.0,0.5,0.5
635,0.0,0.5,0.5
636,0.0,0.5,0.5
637,0.0,0.5,0.5
638,0.0,0.5,0.5
639,0.0,0.5,0.5
640,0.0,0.5,0.5
641,0.0,0.5,0.5
642,0.0,0.5,0.5
643,0.0,0.5,0.5
644,0.0,0.5,0.5
645,0.0,0.5,0.5
646,0.0,0.5,0.5
647,0.0,0.5,0.5
648,0.0,0.5,0.5
649,0.0,0.5,0.5
650,0.0,0.5,0.5
651,0.0,0.5,0.5
652,0.0,0.5,0.5
653,0.0,0.5,0.5
654,0.0,0.5,0.5
655,0.0,0.5,0.5
656,0.0,0.5,0.5
657,0.0,0.5,0.5
658,0.0,0.5,0.5
659,0.0,0.5,0.5
660,0.0,0.5,0.5
661,0.0,0.5,0.5
662,0.0,0.5,0.5
663,0.0,0.5,0.5
664,0.0,0.5,0.5
665,0.0,0.5,0.5
666,0.0,0.5,0.5
667,0.0,0.5,0.5
668,0.0,0.5,0.5
669,0.0,0.5,0.5
670,0.0,0.5,0.5
671,0.0,0.5,0.5
672,0.0,0.5,0.5
673,0.0,0.5,0.5
674,0.0,0.5,0.5
675,0.0,0.5,0.5
676,0.0,0.5,0.5
677,0.0,0.5,0.5
678,0.0,0.5,0.5
679,0.0,0.5,0.5
680,0.0,0.5,0.5
681,0.0,0.5,0.5
682,0.0,0.5,0.5
683,0.0,0.5,0.5
684,0.0,0.5,0.5
685,0.0,0.5,0.5
686,0.0,0.5,0.5
687,0.0,0.5,0.5
688,0.0,0.5,0.5
689,0.0,0.5,0.5
690,0.0,0.5,0.5
691,0.0,0.5,0.5
692,0.0,0.5,0.5
693,0.0,0.5,0.5
694,0.0,0.5,0.5
695,0.0,0.5,0.5
696,0.0,0.5,0.5
697,0.0,0.5,0.5
698,0.0,0.5,0.5
699,0.0,0.5,0.5
700,0.0,0.5,0.5
701,0.0,0.5,0.5
702,0.0,0.5,0.5
703,0.0,0.5,0.5
704,0.0,0.5,0.5
705,0.0,0.5,0.5
706,0.0,0.5,0.5
707,0.0,0.5,0.5
708,0.0,0.5,0.5
709,0.0,0.5,0.5
710,0.0,0.5,0.5
711,0.0,0.5,0.5
712,0.0,0.5,0.5
713,0.0,0.5,0.5
714,0.0,0.5,0.5
715,0.0,0.5,0.5
716,0.0,0.5,0.5
717,0.0,0.5,0.5
718,0.0,0.5,0.5
719,0.0,0.5,0.5
720,0.0,0.5,0.5
721,0.0,0.5,0.5
722,0.0,0.5,0.5
723,0.0,0.5,0.5
724,0.0,0.5,0.5
725,0.0,0.5,0.5
726,0.0,0.5,0.5
727,0.0,0.5,0.5
728,0.0,0.5,0.5
729,0.0,0.5,0.5
730,0.0,0.5,0.5
731,0.0,0.5,0.5
732,0.0,0.5,0.5
733,0.0,0.5,0.5
734,0.0,0.5,0.5
735,0.0,0.5,0.5
736,0.0,0.5,0.5
737,0.0,0.5,0.5
738,0.0,0.5,0.5
739,0.0,0.5,0.5
740,0.0,0.5,0.5
741,0.0,0.5,0.5
742,0.0,0.5,0.5
743,0.0,0.5,0.5
744,0.0,0.5,0.5
745,0.0,0.5,0.5
746,0.0,0.5,0.5
747,0.0,0.5,0.5
748,0.0,0.5,0.5
749,0.0,0.5,0.5
750,0.0,0.5,0.5
751,0.0,0.5,0.5
752,0.0,0.5,0.5
753,0.0,0.5,0.5
754,0.0,0.5,0.5
755,0.0,0.5,0.5
756,0.0,0.5,0.5
757,0.0,0.5,0.5
758,0.0,0.5,0.5
759,0.0,0.5,0.5
760,0.0,0.5,0.5
761,0.0,0.5,0.5
762,0.0,0.5,0.5
763,0.0,0.5,0.5
764,0.0,0.5,0.5
765,0.0,0.5,0.5
766,0.0,0.5,0.5
767,0.0,0.5,0.5
768,0.0,0.5,0.5
769,0.0,0.5,0.5
770,0.0,0.5,0.5
771,0.0,0.5,0.5
772,0.0,0.5,0.5
773,0.0,0.5,0.5
774,0.0,0.5,0.5
775,0.0,0.5,0.5
776,0.0,0.5,0.5
777,0.0,0.5,0.5
778,0.0,0.5,0.5
779,0.0,0.5,0.5
780,0.0,0.5,0.5
781,0.0,0.5,0.5
782,0.0,0.5,0.5
783,0.0,0.5,0.5
784,0.0,0.5,0.5
785,0.0,0.5,0.5
786,0.0,0.5,0.5
787,0.0,0.5,0.5
788,0.0,0.5,0.5
789,0.0,0.5,0.5
790,0.0,0.5,0.5
791,0.0,0.5,0.5
792,0.0,0.5,0.5
793,0.0,0.5,0.5
794,0.0,0.5,0.5
795,0.0,0.5,0.5
796,0.0,0.5,0.5
797,0.0,0.5,0.5
798,0.0,0.5,0.5
799,0.0,0.5,0.5
800,0.0,0.5,0.5
801,0.0,0.5,0.5
802,0.0,0.5,0.5
803,0.0,0.5,0.5
804,0.0,0.5,0.5
805,0.0,0.5,0.5
806,0.0,0.5,0.5
807,0.0,0.5,0.5
808,0.0,0.5,0.5
809,0.0,0.5,0.5
810,0.0,0.5,0.5
811,0.0,0.5,0.5
812,0.0,0.5,0.5
813,0.0,0.5,0.5
814,0.0,0.5,0.5
815,0.0,0.5,0.5
816,0.0,0.5,0.5
817,0.0,0.5,0.5
818,0.0,0.5,0.5
819,0.0,0.5,0.5
820,0.0,0.5,0.5
821,0.0,0.5,0.5
822,0.0,0.5,0.5
823,0.0,0.5,0.5
824,0.0,0.5,0.5
825,0.0,0.5,0.5
826,0.0,0.5,0.5
827,0.0,0.5,0.5
828,0.0,0.5,0.5
829,0.0,0.5,0.5
830,0.0,0.5,0.5
831,0.0,0.5,0.5
832,0.0,0.5,0.5
833,0.0,0.5,0.5
834,0.0,0.5,0.5
835,0.0,0.5,0.5
836,0.0,0.5,0.5
837,0.0,0.5,0.5
838,0.0,0.5,0.5
839,0.0,0.5,0.5
840,0.0,0.5,0.5
841,0.0,0.5,0.5
842,0.0,0.5,0.5
843,0.0,0.5,0.5
844,0.0,0.5,0.5
845,0.0,0.5,0.5
846,0.0,0.5,0.5
847,0.0,0.5,0.5
848,0.0,0.5,0.5
849,0.0,0.5,0.5
850,0.0,0.5,0.5
851,0.0,0.5,0.5
852,0.0,0.5,0.5
853,0.0,0.5,0.5
854,0.0,0.5,0.5
855,0.0,0.5,0.5
856,0.0,0.5,0.5
857,0.0,0.5,0.5
858,0.0,0.5,0.5
859,0.0,0.5,0.5
860,0.0,0.5,0.5
861,0.0,0.5,0.5
862,0.0,0.5,0.5
863,0.0,0.5,0.5
864,0.0,0.5,0.5
865,0.0,0.5,0.5
866,0.0,0.5,0.5
867,0.0,0.5,0.5
868,0.0,0.5,0.5
869,0.0,0.5,0.5
870,0.0,0.5,0.5
871,0.0,0.5,0.5
872,0.0,0.5,0.5
873,0.0,0.5,0.5
874,0.0,0.5,0.5
875,0.0,0.5,0.5
876,0.0,0.5,0.5
877,0.0,0.5,0.5
878,0.0,0.5,0.5
879,0.0,0.5,0.5
880,0.0,0.5,0.5
881,0.0,0.5,0.5
882,0.0,0.5,0.5
883,0.0,0.5,0.5
884,0.0,0.5,0.5
885,0.0,0.5,0.5
886,0.0,0.5,0.5
887,0.0,0.5,0.5
888,0.0,0.5,0.5
889,0.0,0.5,0.5
890,0.0,0.5,0.5
891,0.0,0.5,0.5
892,0.0,0.5,0.5
893,0.0,0.5,0.5
894,0.0,0.5,0.5
895,0.0,0.5,0.5
896,0.0,0.5,0.5
897,0.0,0.5,0.5
898,0.0,0.5,0.5
899,0.0,0.5,0.5
900,0.0,0.5,0.5
901,0.0,0.5,0.5
902,0.0,0.5,0.5
903,0.0,0.5,0.5
904,0.0,0.5,0.5
905,0.0,0.5,0.5
906,0.0,0.5,0.5
907,0.0,0.5,0.5
908,0.0,0.5,0.5
909,0.0,0.5,0.5
910,0.0,0.5,0.5
911,0.0,0.5,0.5
912,0.0,0.5,0.5
913,0.0,0.5,0.5
914,0.0,0.5,0.5
915,0.0,0.5,0.5
916,0.0,0.5,0.5
917,0.0,0.5,0.5
918,0.0,0.5,0.5
919,0.0,0.5,0.5
920,0.0,0.5,0.5
921,0.0,0.5,0.5
922,0.0,0.5,0.5
923,0.0,0.5,0.5
924,0.0,0.5,0.5
925,0.0,0.5,0.5
926,0.0,0.5,0.5
927,0.0,0.5,0.5
928,0.0,0.5,0.5
929,0.0,0.5,0.5
930,0.0,0.5,0.5
931,0.0,0.5,0.5
932,0.0,0.5,0.5
933,0.0,0.5,0.5
934,0.0,0.5,0.5
935,0.0,0.5,0.5
936,0.0,0.5,0.5
937,0.0,0.5,0.5
938,0.0,0.5,0.5
939,0.0,0.5,0.5
940,0.0,0.5,0.5
941,0.0,0.5,0.5
942,0.0,0.5,0.5
943,0.0,0.5,0.5
944,0.0,0.5,0.5
945,0.0,0.5,0.5
946,0.0,0.5,0.5
947,0.0,0.5,0.5
948,0.0,0.5,0.5
949,0.0,0.5,0.5
950,0.0,0.5,0.5
951,0.0,0.5,0.5
952,0.0,0.5,0.5
953,0.0,0.5,0.5
954,0.0,0.5,0.5
955,0.0,0.5,0.5
956,0.0,0.5,0.5
957,0.0,0.5,0.5
958,0.0,0.5,0.5
959,0.0,0.5,0.5
960,0.0,0.5,0.5
961,0.0,0.5,0.5
962,0.0,0.5,0.5
963,0.0,0.5,0.5
964,0.0,0.5,0.5
965,0.0,0.5,0.5
966,0.0,0.5,0.5
967,0.0,0.5,0.5
968,0.0,0.5,0.5
969,0.0,0.5,0.5
970,0.0,0.5,0.5
971,0.0,0.5,0.5
972,0.0,0.5,0.5
973,0.0,0.5,0.5
974,0.0,0.5,0.5
975,0.0,0.5,0.5
976,0.0,0.5,0.5
977,0.0,0.5,0.5
978,0.0,0.5,0.5
979,0.0,0.5,0.5
980,0.0,0.5,0.5
981,0.0,0.5,0.5
982,0.0,0.5,0.5
983,0.0,0.5,0.5
984,0.0,0.5,0.5
985,0.0,0.5,0.5
986,0.0,0.5,0.5
987,0.0,0.5,0.5
988,0.0,0.5,0.5
989,0.0,0.5,0.5
990,0.0,0.5,0.5
991,0.0,0.5,0.5
992,0.0,0.5,0.5
993,0.0,0.5,0.5
994,0.0,0.5,0.5
995,0.0,0.5,0.5
996,0.0,0.5,0.5
997,0.0,0.5,0.5
